Campaign,Measurement,Month1,Month2,Rev_YTD,Rev,Rev_2023,Rev_2024,Flagging_Campaign,Source,RFS_Date,Created_Date,Last_Stage_Change_Date,Opportunity_ID,SF_Opportunity_Id,Campaign_Name,Opportunity_Name,CA_Number,Account_Name,Sub_Line_of_Business,Owner_Group,Opportunity_Owner:_Division,Product_Offer,Opportunity_Owner,Stage,Stage_Count,Opportunity_Quantity,Estimated_Contract_Period_(in_Months),Total_Contract_Value_(converted),Total_OTC_(converted),Total_MRC_(converted),New_Group,Segment,div
BOSQU,FAB,3,Mar,0,45000,450000,90000,Done,SFA,3/1/2023,3/1/2023,3/1/2023,0065g00000WfnVP,0065g00000WfnVPAAZ,BOSQU 2.0,Tian Liong,MTX10080344,TIAN LIONG,Large Scale Retailers,B2B SMB,BUSINESS PARTNER,Pro Freedom Apps 5GB,75014901 (FIRNA FIDUSIA),Cash,1,1,12,540000,0,45000,SMB,SMB,SMB BUSINESS & OPERATION
BOSQU,FAB,3,Mar,0,45000,450000,90000,Done,SFA,3/2/2023,3/2/2023,3/2/2023,0065g00000WfpRk,0065g00000WfpRkAAJ,BOSQU 2.0,Hitachi Astemo_1nomer,MTX07831551,HITACHI ASTEMO BEKASI BRAKE SYSTEMS,"Arts,entertainment& recreation",B2B SMB,BUSINESS PARTNER,Pro Freedom Apps 5GB,75014901 (FIRNA FIDUSIA),Cash,1,1,12,540000,0,45000,SMB,SMB,SMB BUSINESS & OPERATION
2023RacingIDA,FAB,3,Mar,0,150000000,900000000,0,No,All Pipelines SOM,3/2/2023,2/22/2023,2/22/2023,0065g00000WfXtR,0065g00000WfXtRAAV,2023RacingIDA,Google - IDA Flash SMS,,ALLO FRESH INDONESIA,Agents/Distributors,REGIONAL ENTERPRISE ACCOUNT,JABODETABEK,Big Data Offer-Lead Generation,89229279 LIBRIA PUSPA TIRTA,Complete,1,500000,6,900000000,0,150000000,REA,0,JABODETABEK
2023RacingIDA,NO,3,Mar,50000000,50000000,50000000,0,No,All Pipelines SOM,3/31/2023,2/13/2023,,0065g00000WSh3t,0065g00000WSh3tAAD,2023RacingIDA,Bank Mandiri-Credit Scoring KSM,MTX07714472,BANK MANDIRI (PERSERO),"Commercial, saving & Dev. Bank",STRATEGIC ENTERPRISE ACCOUNT,STRATEGIC BANKING & FINANCIAL INSTITUTION,Big Data Offer-Lead Generation,95229416 ORVINA MYRILLA,Identify,1,1,1,50000000,50000000,0,SEA,Financial,STRATEGIC BANKING & FINANCIAL INSTITUTION
2023RacingIDA,FAB,2,Feb,155000000,155000000,155000000,0,No,All Pipelines SOM,2/28/2023,2/28/2023,2/28/2023,0065g00000WfkWp,0065g00000WfkWpAAJ,2023RacingIDA,Bank Mandiri- SMS OTP,MTX07714472,BANK MANDIRI (PERSERO),"Commercial, saving & Dev. Bank",STRATEGIC ENTERPRISE ACCOUNT,STRATEGIC BANKING & FINANCIAL INSTITUTION,Big Data Offer-Lead Generation,95229416 ORVINA MYRILLA,Complete,1,1,1,155000000,150000000,5000000,SEA,Financial,STRATEGIC BANKING & FINANCIAL INSTITUTION
2023RacingIDA,NO,3,Mar,3200000,98200000,953200000,190000000,No,All Pipelines SOM,3/31/2023,2/28/2023,2/28/2023,0065g00000WfjcO,0065g00000WfjcOAAR,2023RacingIDA,Digital Campaign,MTX08163068,BANK SHINHAN INDONESIA,"Commercial, saving & Dev. Bank",NATIONAL ENTERPRISE ACCOUNT,FINANCIAL & RETAIL BUSINESS,Big Data Offer-Lead Generation,0257220031 (RICKY PRATAMA),Develop,1,1,12,1143200000,3200000,95000000,NEA,Financial,FINANCIAL & RETAIL BUSINESS
2023RacingIDA,FAB,2,Feb,50000000,50000000,550000000,50000000,No,All Pipelines SOM,2/24/2023,2/2/2023,2/6/2023,0065g00000UtDzP,0065g00000UtDzPAAV,2023RacingIDA,IDA - DHL,MTX00780781,"BIROTIKA SEMESTA,PT (DHL)",MIG-CAT2-2015,REGIONAL ENTERPRISE ACCOUNT,JABODETABEK,Big Data Offer-Lead Generation,89229279 LIBRIA PUSPA TIRTA,Complete,1,1,12,600000000,0,50000000,REA,0,JABODETABEK
2023RacingIDA,FAB,2,Feb,7500000,7500000,7500000,0,No,All Pipelines SOM,2/28/2023,2/16/2023,2/28/2023,0065g00000WSl1x,0065g00000WSl1xAAD,2023RacingIDA,GOOGLE IADS BOUNTY X SANGOBION PART 2,MTX10606850,BOUNTY MEDIA,Other Technologies,NATIONAL ENTERPRISE ACCOUNT,SUPPLY CHAIN & SERVICES,Big Data Offer-Lead Generation,"0257210035 (HERLIKA AGRIN SITUMORANG, S.I.KOM.)",Cash,1,25000,1,7500000,7500000,0,NEA,0,SUPPLY CHAIN & SERVICES
2023RacingIDA,FAB,2,Feb,6000000,6000000,6000000,0,No,All Pipelines SOM,2/28/2023,2/16/2023,2/28/2023,0065g00000WSl1x,0065g00000WSl1xAAD,2023RacingIDA,GOOGLE IADS BOUNTY X SANGOBION PART 2,MTX10606850,BOUNTY MEDIA,Other Technologies,NATIONAL ENTERPRISE ACCOUNT,SUPPLY CHAIN & SERVICES,Big Data Offer-Lead Generation,"0257210035 (HERLIKA AGRIN SITUMORANG, S.I.KOM.)",Cash,1,20000,1,6000000,6000000,0,NEA,0,SUPPLY CHAIN & SERVICES
2023RacingIDA,FAB,2,Feb,13279000,13279000,13279000,0,No,All Pipelines SOM,2/28/2023,2/16/2023,2/28/2023,0065g00000WSl1x,0065g00000WSl1xAAD,2023RacingIDA,GOOGLE IADS BOUNTY X SANGOBION PART 2,MTX10606850,BOUNTY MEDIA,Other Technologies,NATIONAL ENTERPRISE ACCOUNT,SUPPLY CHAIN & SERVICES,Big Data Offer-Lead Generation,"0257210035 (HERLIKA AGRIN SITUMORANG, S.I.KOM.)",Cash,1,13550,1,13279000,13279000,0,NEA,0,SUPPLY CHAIN & SERVICES
2023RacingIDA,NO,2,Feb,50000000,50000000,50000000,0,No,All Pipelines SOM,2/7/2023,2/7/2023,,0065g00000UtOC8,0065g00000UtOC8AAN,2023RacingIDA,BPD KALTENG - Big Data,MTX07780670,BPD KALTENG-LA CUST,MIG-CAT2-2015,REGIONAL ENTERPRISE ACCOUNT,EAST REGIONAL,Big Data Offer-Telco Scoring,84198077 (JUAN AUDYA SENGKEY),Identify,1,1,,50000000,50000000,0,REA,0,EAST REGIONAL
2023RacingIDA,NO,2,Feb,100000000,100000000,1100000000,100000000,No,All Pipelines SOM,2/21/2023,2/21/2023,2/27/2023,0065g00000WfWEK,0065g00000WfWEKAA3,2023RacingIDA,Market Insights,,CHEETAH AGENCY,"Arts,entertainment& recreation",REGIONAL ENTERPRISE ACCOUNT,JABODETABEK,Big Data Offer-Business Insight Enrichment,0102614828 (Hasbullah Syafaruddin),Value,1,1,12,1200000000,0,100000000,REA,0,JABODETABEK
2023RacingIDA,FAB,3,Mar,0,50000000,500000000,100000000,No,All Pipelines SOM,3/9/2023,2/16/2023,2/16/2023,0065g00000WSkhJ,0065g00000WSkhJAAT,2023RacingIDA,Google - IDA,,CLOSED BUY ASIA,System Integrator,REGIONAL ENTERPRISE ACCOUNT,JABODETABEK,Big Data Offer-Lead Generation,89229279 LIBRIA PUSPA TIRTA,Complete,1,1,12,600000000,0,50000000,REA,0,JABODETABEK
2023BDx,NO,4,Apr,0,250000000,1850000000,600000000,No,All Pipelines SOM,4/30/2023,2/6/2023,2/6/2023,0065g00000UtLke,0065g00000UtLkeAAF,2023BDx,Colocation - DCConnect Global Ltd Pte,,DCCONNECT GLOBAL LTD. PTE,Global Service Provider,NATIONAL ENTERPRISE ACCOUNT,FINANCIAL & RETAIL BUSINESS,DC Colocation (Rack Based) Offer,82157176 (ANNISA KUSUMADEWI),Develop,1,10,12,2450000000,50000000,200000000,NEA,0,FINANCIAL & RETAIL BUSINESS
2023BDx,FAB,3,Mar,5000000,25000000,205000000,40000000,No,All Pipelines SOM,3/10/2023,2/13/2023,2/13/2023,0065g00000WSh0U,0065g00000WSh0UAAT,2023BDx,Colo 1 rack PT Harmoni Panca Utama,MTX10410799,HARMONI PANCA UTAMA,Agents/Distributors,NATIONAL ENTERPRISE ACCOUNT,RESOURCES & MANUFACTURING,DC Colocation (Rack Based) Offer - IDR,2622200030 (LUCKY MEIFANY FERBA),Complete,1,1,12,245000000,5000000,20000000,NEA,0,RESOURCES & MANUFACTURING
2023BDx,NO,9,Sept,0,362268000,927072000,1506144000,No,All Pipelines SOM,9/30/2023,2/7/2023,2/7/2023,0065g00000UtNop,0065g00000UtNopAAF,2023BDx,ISPL Colocation 12 Rack x 60 KVA,MTX07715013,INDOSAT SINGAPORE PTE LTD,Other Technologies,WHOLESALE & CARRIER ACCOUNT,INTERNATIONAL WHOLESALE,DC Colocation (Rack Based) Offer - IDR,93218398 (ADISTI PRADANARI PUTRI),Value,1,1,12,2433216000,174000000,188268000,WCA,Wholesale,INTERNATIONAL WHOLESALE
2023RacingIDA,FAB,2,Feb,100000000,100000000,100000000,0,No,All Pipelines SOM,2/15/2023,2/15/2023,2/15/2023,0065g00000WSjyL,0065g00000WSjyLAAT,2023RacingIDA,GOOGLE_iDA ISMAYA Group,,ISMAYA GROUP,,NATIONAL ENTERPRISE ACCOUNT,SUPPLY CHAIN & SERVICES,Big Data Offer-Lead Generation,95208373 (ALURA STACIA KANDOU),Complete,1,1,1,100000000,100000000,0,NEA,0,SUPPLY CHAIN & SERVICES
2023RacingIDA,FAB,2,Feb,5000000,5000000,55000000,5000000,No,All Pipelines SOM,2/22/2023,2/2/2023,2/2/2023,0065g00000UtE0N,0065g00000UtE0NAAV,2023RacingIDA,IDA - WA BLAST,,LABELLE GLOBAL UTAMA,Public Health Center,REGIONAL ENTERPRISE ACCOUNT,JABODETABEK,Big Data Offer-Lead Generation,89229279 LIBRIA PUSPA TIRTA,Complete,1,1,12,60000000,0,5000000,REA,0,JABODETABEK
2023BDx,NO,12,Dec,0,1.27E+11,1.27E+11,0,No,All Pipelines SOM,12/20/2023,2/2/2023,2/2/2023,0065g00000UtEhw,0065g00000UtEhwAAF,2023BDx,NTT - Tj Bemban CLS Tender,MTX08688879,NTT GLOBAL NETWORKS INCORPORATED,Global Service Provider,WHOLESALE & CARRIER ACCOUNT,INTERNATIONAL WHOLESALE,DC Colocation (Space Based) Offer - IDR,83075994 (BUDI PRASETYO),Value,1,1,180,1.27E+11,1.27E+11,0,WCA,Wholesale,INTERNATIONAL WHOLESALE
2023RacingIDA,NO,7,Jul,0,20000000,0,0,No,All Pipelines SOM,7/31/2023,2/28/2023,,0065g00000Wfjv1,0065g00000Wfjv1AAB,2023RacingIDA,Pegadaian_Data Anlyttic,MTX07739852,PEGADAIAN (PERSERO),MIG-CAT2-2015,STRATEGIC ENTERPRISE ACCOUNT,PUBLIC SECTOR,Big Data Offer-Business Insight Enrichment,79157154 (KUSYONO),Identify,1,1,,0,0,20000000,SEA,0,PUBLIC SECTOR
2023RacingIDA,NO,5,May,0,125000000,300000000,100000000,No,All Pipelines SOM,5/31/2023,2/28/2023,2/28/2023,0065g00000WfkDo,0065g00000WfkDoAAJ,2023RacingIDA,Digital marketing and Big data,MTX07726942,PERTAMINA RETAIL,Mining and Oil & Gas,STRATEGIC ENTERPRISE ACCOUNT,ENERGY & LAW ENFORCEMENT,Big Data Offer-Business Insight Enrichment,84208383 (AULIA ARMIS),Develop,1,1,12,400000000,100000000,25000000,SEA,Energy & resources,ENERGY & LAW ENFORCEMENT
2023RacingIDA,NO,2,Feb,41250000,41250000,41250000,0,No,All Pipelines SOM,2/28/2023,2/28/2023,2/28/2023,0065g00000WfkNx,0065g00000WfkNxAAJ,2023RacingIDA,Indosat Digital Analytics,MTX02828207,PT. SHAFIRA LARAS PERSADA,Trading Wholesaler,REGIONAL ENTERPRISE ACCOUNT,JABODETABEK,Big Data Offer-Lead Generation,0257220032 (RAHMI WELLINA PUTRI),Value,1,50000,1,41250000,0,41250000,REA,SMB,JABODETABEK
2023BDx,FAB,4,Apr,0,1200000000,6000000000,1800000000,No,All Pipelines SOM,45046,2/28/2023,2/28/2023,0065g00000WflAk,0065g00000WflAkAAJ,2023BDx,KEBUTUHAN DATA CENTER DI KPPTI - BNI,MTX07713391,PT BANK NEGARA INDONESIA ( PERSERO) TBK,"Commercial, saving & Dev. Bank",STRATEGIC ENTERPRISE ACCOUNT,STRATEGIC BANKING & FINANCIAL INSTITUTION,DC Colocation (Space Based) Offer,85126334 (SARI RACHMAWATI),Complete,1,1,12,7800000000,600000000,600000000,SEA,Financial,STRATEGIC BANKING & FINANCIAL INSTITUTION
2023RacingIDA,FAB,2,Feb,300000000,300000000,300000000,0,No,All Pipelines SOM,2/28/2023,2/28/2023,2/28/2023,0065g00000WflBY,0065g00000WflBYAAZ,2023RacingIDA,GOOGLE_CREDIT SCORING - BNI,MTX07713391,PT BANK NEGARA INDONESIA ( PERSERO) TBK,"Commercial, saving & Dev. Bank",STRATEGIC ENTERPRISE ACCOUNT,STRATEGIC BANKING & FINANCIAL INSTITUTION,Big Data Offer-Telco Scoring,85126334 (SARI RACHMAWATI),Complete,1,1,3,300000000,300000000,0,SEA,Financial,STRATEGIC BANKING & FINANCIAL INSTITUTION
2023RacingIDA,LOST,2,Feb,1,1,1,0,No,All Pipelines SOM,2/21/2023,2/2/2023,2/6/2023,0065g00000UtDm6,0065g00000UtDm6AAF,2023RacingIDA,BIG DATA FOR 1 YEAR,MTX09712347,ROYAL CHIRAG TEKNOLOGI,Trading Wholesaler,STRATEGIC ENTERPRISE ACCOUNT,STRATEGIC GROUP COMPANY ACCOUNT,Big Data Offer-Lead Generation,90208388 (SUROYYA JUNAIDI),Closed Lost,1,1,1,1,0,1,SEA,0,STRATEGIC GROUP COMPANY ACCOUNT
2023RacingIDA,FAB,2,Feb,40000000000,40000000000,40000000000,0,No,All Pipelines SOM,2/6/2023,2/6/2023,2/6/2023,0065g00000UtLYU,0065g00000UtLYUAA3,2023RacingIDA,BIG DATA SDA FOR 1 YEAR,MTX10646191,ROYAL TEKNOLOGI DIGITAL,E-commerce,STRATEGIC ENTERPRISE ACCOUNT,STRATEGIC GROUP COMPANY ACCOUNT,Big Data Offer-Lead Generation,90208388 (SUROYYA JUNAIDI),Cash,1,1,1,40000000000,40000000000,0,SEA,0,STRATEGIC GROUP COMPANY ACCOUNT
2023RacingIDA,FAB,2,Feb,41250000,41250000,41250000,0,No,All Pipelines SOM,2/20/2023,2/3/2023,2/24/2023,0065g00000UtGHw,0065g00000UtGHwAAN,2023RacingIDA,Internal Source,2-5HF7ADH,SHAFIRA LARAS PERSADA,Large Scale Retailers,REGIONAL ENTERPRISE ACCOUNT,JABODETABEK,Big Data Offer-Lead Generation,0257220032 (RAHMI WELLINA PUTRI),Complete,1,50000,1,41250000,0,41250000,REA,0,JABODETABEK
2023BDx,FAB,2,Feb,60000000,60000000,660000000,60000000,No,All Pipelines SOM,2/28/2023,2/28/2023,2/28/2023,0065g00000WfkFQ,0065g00000WfkFQAAZ,2023BDx,Rack PT.SUFI,MTX10236889,SUMBER UTAMA FIBER INDONESIA,Internet Service Provider(ISP),STRATEGIC ENTERPRISE ACCOUNT,PUBLIC SECTOR,DC Colocation (Rack Based) Offer - IDR,86167419 (SENDRO JATI LINANGKUNG),Complete,1,1,12,720000000,0,60000000,SEA,Wholesale,PUBLIC SECTOR
2023RacingIDA,FAB,2,Feb,10000001,10000001,10000000,0,No,All Pipelines SOM,2/28/2023,2/10/2023,,0065g00000WSduh,0065g00000WSduhAAD,2023RacingIDA,YULORE_IDA_OPPTY,,YULORE LIMITED,Other Technologies,REGIONAL ENTERPRISE ACCOUNT,JABODETABEK,Big Data Offer-Business Insight Enrichment,85228994 (NADYA MAYA SAVITRI),Complete,1,1,,10000000,10000000,1,REA,0,JABODETABEK
BOSQU,FAB,2,Feb,45000,45000,495000,540000,No,All Pipelines SOM,2/21/2023,2/13/2023,2/21/2023,0065g00000WShTb,0065g00000WShTbAAL,Q4 2022-BOSQU 2.1,PT ACEHLINK MEDIA - ADD  1 UNIT,,ACEHLINK MEDIA,Other Technologies,REGIONAL ENTERPRISE ACCOUNT,WEST REGIONAL,Pro Freedom Apps 5GB,79126435 (ADE IRMA FAUZIAH),Cash,1,1,24,1080000,0,45000,REA,0,WEST REGIONAL
BOSQU,FAB,2,Feb,1063500000,1063500000,1198500000,13500000,No,All Pipelines SOM,2/16/2023,2/16/2023,2/16/2023,0065g00000WSkqu,0065g00000WSkquAAD,Q4 2022-BOSQU 2.1,Internal Source,,ADIL,,REGIONAL ENTERPRISE ACCOUNT,JABODETABEK,Pro Freedom Apps 5GB,0102614836 (ELIS SOHIPAH),Complete,1,300,12,1212000000,1050000000,13500000,REA,0,JABODETABEK
BOSQU,FAB,2,Feb,25308758,25308758,25763758,45500,No,All Pipelines SOM,2/13/2023,2/6/2023,2/9/2023,0065g00000UtMW4,0065g00000UtMW4AAN,Q4 2022-BOSQU 2.1,BUNDLING DEVICE IPHONE,,ADITYA APRIANDI,Property Developer,B2B SMB,SMB BUSINESS & OPERATION,Pro Freedom Apps 5GB,0257220022 (RIZA YULISTINA),Cash,1,1,12,25809258,25263258,45500,SMB,0,SMB BUSINESS & OPERATION
BOSQU,NO,2,Feb,13100000,13100000,14100000,100000,No,All Pipelines SOM,2/27/2023,2/9/2023,2/9/2023,0065g00000WSXSN,0065g00000WSXSNAA5,Q4 2022-BOSQU 2.1,IDE-SMB - ADITYA APRIANDI,,ADITYA APRIANDI,Property Developer,B2B SMB,SMB BUSINESS & OPERATION,Prime Biz-100,0257220022 (RIZA YULISTINA),Qualify,1,1,12,14200000,13000000,100000,SMB,0,SMB BUSINESS & OPERATION
BOSQU,FAB,3,Mar,120000000,120500000,125000000,1000000,No,All Pipelines SOM,3/1/2023,3/1/2023,3/1/2023,0065g00000WfmSQ,0065g00000WfmSQAAZ,Q4 2022-BOSQU 2.1,PT AJIAKSA PHOENIX SEJAHTERA - BUNDLING MARCH 22,,AJIAKSA PHOENIX SEJAHTERA,Trading Wholesaler,NATIONAL ENTERPRISE ACCOUNT,SUPPLY CHAIN & SERVICES,PRIME Biz 100K,89146885 (NADIA LESMANA),Complete,1,5,12,126000000,120000000,500000,NEA,0,SUPPLY CHAIN & SERVICES
BOSQU,FAB,2,Feb,800000,800000,800000,0,No,All Pipelines SOM,2/28/2023,2/13/2023,2/26/2023,0065g00000WShDx,0065g00000WShDxAAL,Q4 2022-BOSQU 2.1,REQ_GSM POSPAID PT AJI SAKA MJK INTERNAL SOURCE,,AJI SAKA MOJOKERTO,Other manufacturing,REGIONAL ENTERPRISE ACCOUNT,EAST REGIONAL,Prime Biz-200,2572200090 (EMILIA ROSA),Cash,1,1,1,800000,600000,200000,REA,0,EAST REGIONAL
BOSQU,FAB,2,Feb,1000000,1000000,11000000,1000000,No,All Pipelines SOM,2/28/2023,2/28/2023,2/28/2023,0065g00000WfkHA,0065g00000WfkHAAAZ,Q4 2022-BOSQU 2.1,2 cug PT AKUR  PRATAMA 2023,,AKUR PRATAMA,Trading Wholesaler,REGIONAL ENTERPRISE ACCOUNT,WEST REGIONAL,Prime Biz-100,72003012 (INDAH RUSMAWATI),Cash,1,10,12,12000000,0,1000000,REA,0,WEST REGIONAL
BOSQU,FAB,2,Feb,80450000,80450000,84950000,450000,No,All Pipelines SOM,2/16/2023,2/16/2023,2/16/2023,0065g00000WSka3,0065g00000WSka3AAD,Q4 2022-BOSQU 2.1,BUNDLING ALKINDO NARATAMA,,ALKINDO NARATAMA,,REGIONAL ENTERPRISE ACCOUNT,WEST REGIONAL,Pro Freedom Apps 5GB,0257220033 GISTA ARYANTI PUTRI,Complete,1,1,12,85400000,80000000,450000,REA,0,WEST REGIONAL
BOSQU,FAB,2,Feb,70000,70000,770000,70000,No,All Pipelines SOM,2/24/2023,2/24/2023,2/24/2023,0065g00000WfcKn,0065g00000WfcKnAAJ,Q4 2022-BOSQU 2.1,Internal Source,,ANDREAS JONATHAN,,STRATEGIC ENTERPRISE ACCOUNT,STRATEGIC BANKING & FINANCIAL INSTITUTION,Prime Biz-70,78055739 (DEWI NOOR AINI),Complete,1,1,12,840000,0,70000,SEA,0,STRATEGIC BANKING & FINANCIAL INSTITUTION
BOSQU,FAB,2,Feb,13609886,13609886,16609886,300000,No,All Pipelines SOM,2/8/2023,2/8/2023,2/8/2023,0065g00000WSVzI,0065g00000WSVzIAAX,Q4 2022-BOSQU 2.1,3 Bunling VIVO Y22 PT AJMA,,ANUGERAH JAYA MAJU ABADI,Other manufacturing,REGIONAL ENTERPRISE ACCOUNT,EAST REGIONAL,Business Prime 100K,86157214 (FIRMALIA NOVI LUTFITASARI),Cash,1,1,12,16909886,13309886,300000,REA,0,EAST REGIONAL
BOSQU,FAB,2,Feb,13609886,13609886,16609886,300000,No,All Pipelines SOM,2/9/2023,2/9/2023,2/9/2023,0065g00000WSXcD,0065g00000WSXcDAAX,Q4 2022-BOSQU 2.1,3 Bunling VIVO Y22 PT AJMA Indobox,,ANUGERAH JAYA MAJU ABAD INDOBOX,Other manufacturing,REGIONAL ENTERPRISE ACCOUNT,EAST REGIONAL,Business Prime 100K,86157214 (FIRMALIA NOVI LUTFITASARI),Cash,1,1,12,16909886,13309886,300000,REA,0,EAST REGIONAL
BOSQU,FAB,2,Feb,200000,200000,2200000,200000,No,All Pipelines SOM,2/16/2023,2/16/2023,2/16/2023,0065g00000WSkZA,0065g00000WSkZAAA1,Q4 2022-BOSQU 2.1,REQ_Postpaid,,ANUGERAH PUTRA KALTIM,IT Consultants,B2B SMB,SMB BUSINESS & OPERATION,Prime Biz-100,81229419 (MUHAMMAD BADRUZZAMAN),Complete,1,1,12,2400000,0,200000,SMB,0,SMB BUSINESS & OPERATION
BOSQU,FAB,2,Feb,100000,100000,1100000,100000,No,All Pipelines SOM,2/17/2023,2/10/2023,2/17/2023,0065g00000WSckO,0065g00000WSckOAAT,Q4 2022-BOSQU 2.1,POSTPAID PRIME _ANUMANA GRAHA CANTIKA,,ANUMANA GRAHA CANTIKA,Trading Wholesaler,B2B SMB,SMB BUSINESS & OPERATION,Prime Biz-100,0257220013 FERDIANSYAH,Cash,1,1,12,1200000,0,100000,SMB,0,SMB BUSINESS & OPERATION
BOSQU,FAB,2,Feb,2747704,2747704,2747704,0,No,All Pipelines SOM,2/27/2023,2/22/2023,2/27/2023,0065g00000WfXy2,0065g00000WfXy2AAF,Q4 2022-BOSQU 2.1,ARIF RUSMANA,,ARIF RUSMANA,Agents/Distributors,REGIONAL ENTERPRISE ACCOUNT,JABODETABEK,Pro Freedom Apps 5GB,0257220032 (RAHMI WELLINA PUTRI),Closed Won,1,1,1,2747704,2702704,45000,REA,0,JABODETABEK
BOSQU,FAB,2,Feb,40400000,40400000,44400000,400000,No,All Pipelines SOM,2/28/2023,2/28/2023,2/28/2023,0065g00000Wfm1F,0065g00000Wfm1FAAR,Q4 2022-BOSQU 2.1,Bundling_SMB,,ARTALA INTI TEKHNOLOGI,Agents/Distributors,B2B SMB,SMB BUSINESS & OPERATION,Prime Biz-100,83146897 (WEINDRY ANGGA ANGGER WICAKSANA),Complete,1,4,12,44800000,40000000,400000,SMB,0,SMB BUSINESS & OPERATION
BOSQU,FAB,2,Feb,100000,100000,1100000,100000,No,All Pipelines SOM,2/9/2023,2/9/2023,2/9/2023,0065g00000WSXTa,0065g00000WSXTaAAP,Q4 2022-BOSQU 2.1,artha lintas,,ARTHA LINTAS DATA MANDIRI,Internet Service Provider(ISP),WHOLESALE & CARRIER ACCOUNT,DOMESTIC WHOLESALE,Prime Biz-100,81146862 (HARRY ARSYA),Complete,1,1,12,1200000,0,100000,WCA,0,DOMESTIC WHOLESALE
BOSQU,FAB,2,Feb,150000,150000,1650000,150000,No,All Pipelines SOM,2/16/2023,2/15/2023,2/16/2023,0065g00000WSjbb,0065g00000WSjbbAAD,Q4 2022-BOSQU 2.1,AKTIFASI M2M PT ARTHATEC SELARAS,,ARTHATECH SELARAS,Venture Capital,NATIONAL ENTERPRISE ACCOUNT,FINANCIAL & RETAIL BUSINESS,Prime Biz-70,82229113 (TITIN WURI HANDAYANI),Cash,1,5,12,1800000,0,150000,NEA,0,FINANCIAL & RETAIL BUSINESS
BOSQU,FAB,2,Feb,300000,300000,3300000,300000,No,All Pipelines SOM,2/21/2023,2/17/2023,2/21/2023,0065g00000WSlpV,0065g00000WSlpVAAT,Q4 2022-BOSQU 2.1,AKTIFASI PT ARTHATEC 17 FEB 2023,,ARTHATECH SELARAS,Venture Capital,NATIONAL ENTERPRISE ACCOUNT,FINANCIAL & RETAIL BUSINESS,Prime Biz-70,82229113 (TITIN WURI HANDAYANI),Cash,1,10,12,3600000,0,300000,NEA,0,FINANCIAL & RETAIL BUSINESS
BOSQU,FAB,2,Feb,180000,180000,1980000,180000,No,All Pipelines SOM,2/28/2023,2/27/2023,2/28/2023,0065g00000Wfi1U,0065g00000Wfi1UAAR,Q4 2022-BOSQU 2.1,REQ AKTIFASI 6 NOMOR PT ARTHATEC,,ARTHATECH SELARAS,Venture Capital,NATIONAL ENTERPRISE ACCOUNT,FINANCIAL & RETAIL BUSINESS,Prime Biz-70,82229113 (TITIN WURI HANDAYANI),Cash,1,6,12,2160000,0,180000,NEA,0,FINANCIAL & RETAIL BUSINESS
BOSQU,FAB,2,Feb,320000,320000,2320000,200000,No,All Pipelines SOM,2/28/2023,2/28/2023,2/28/2023,0065g00000Wfltp,0065g00000WfltpAAB,Q4 2022-BOSQU 2.1,IDE-SMB SATE AMBAL,,ARYATAMA KARTIKA KENCANA,Agents/Distributors,B2B SMB,SMB BUSINESS & OPERATION,Prime Biz-100,83146897 (WEINDRY ANGGA ANGGER WICAKSANA),Complete,1,2,12,2520000,120000,200000,SMB,0,SMB BUSINESS & OPERATION
BOSQU,FAB,2,Feb,160000,160000,1160000,100000,No,All Pipelines SOM,2/28/2023,2/28/2023,2/28/2023,0065g00000WflwF,0065g00000WflwFAAR,Q4 2022-BOSQU 2.1,IDE-SMB ICIP ICIP SEAFOOD,,ARYATAMA KARTIKA KENCANA,Agents/Distributors,B2B SMB,SMB BUSINESS & OPERATION,Prime Biz-100,83146897 (WEINDRY ANGGA ANGGER WICAKSANA),Complete,1,1,12,1260000,60000,100000,SMB,0,SMB BUSINESS & OPERATION
BOSQU,FAB,6,Jun,0,215000000,605000000,780000000,No,All Pipelines SOM,6/1/2023,2/13/2023,2/13/2023,0065g00000WShAp,0065g00000WShApAAL,Q4 2022-BOSQU 2.1,NEA_Private LTE_Asahimas Chemical,,ASAHIMAS CHEMICAL,,NATIONAL ENTERPRISE ACCOUNT,RESOURCES & MANUFACTURING,Prime Biz-100,0526108801 (Devita Dwi Febrianty),Complete,1,1,60,4050000000,150000000,65000000,NEA,0,RESOURCES & MANUFACTURING
BOSQU,FAB,2,Feb,28110508,28110508,29110508,100000,No,All Pipelines SOM,2/17/2023,2/17/2023,2/17/2023,0065g00000WSlpt,0065g00000WSlptAAD,Q4 2022-BOSQU 2.1,BUNDLING SAMSUNG Z FLIP 12/512GB,,ASIAN PAINTS INDONESIA,Trading Wholesaler,NATIONAL ENTERPRISE ACCOUNT,SUPPLY CHAIN & SERVICES,Prime Biz-100,95208373 (ALURA STACIA KANDOU),Complete,1,1,12,29210508,28010508,100000,NEA,0,SUPPLY CHAIN & SERVICES
